speaker,text,act,conv_id,topic,topic_ldaconv,topic_ldautt
1,"What type of food do you prefer? Please say Indian, Chinese, or something similar.",2,89,-1,-1,-1
0,Somewhere similar to Asian Fusion would be nice.,3,89,-1,-1,-1
1,How about Flowering Tea House in Petaluma?,4,89,-1,-1,-1
0,"Yes, please make a reservation for 5:15 in the evening, next Friday.",25,89,-1,-1,-1
1,"Please confirm your reservation details: Reservation for 2 next Friday, at 5:15 PM, in Petaluma at the Flowering Tea House.",11,89,-1,-1,-1
0,"No, it's only for 1 person. Please make the time quarter past 1 in the afternoon.",19,89,-1,-1,-1
1,Please confirm your reservation details: Reservation for 1 person at 1:15 pm.,11,89,-1,-1,-1
0,"Actually, no. Make it the 13th of this month for 3 people.",19,89,-1,-1,-1
1,Please confirm your reservation details: March 13th for 3 people.,11,89,-1,-1,-1
0,"Yes, that's correct. Does this restaurant serve liquor?",12,89,-1,-1,-1
1,"Sorry, I was unable to process that request. Flowering Tea House does not serve alcohol. Shall I make a reservation for 3 people on March 13th at 1 pm?",28,89,-1,-1,-1
0,"No, that will not work.",32,89,-1,-1,-1
1,May I be of assistance another way?,23,89,-1,-1,-1
0,"No, that will not be necessary.",24,89,-1,-1,-1
1,"Thank you, have a nice day.",15,89,-1,-1,-1
0,I want to check out the dates for some events,1,534,-1,-1,-1
1,Is there a specific event or city you are interested in?,2,534,-1,-1,-1
0,How about Owls vs Knights? I'd like something in Philly.,3,534,-1,-1,-1
1,The event takes place today. Owls vs knights will take place at Lincoln Financial field.,4,534,-1,-1,-1
0,What about the Nationals vs Rockies? I'd like information about events in Washington,8,534,-1,-1,-1
1,That takes place tomorrow. Nationals Vs Rockies will be held at Nationals Park,4,534,-1,-1,-1
0,Awesome. I'd like to buy 4 tickets to the event.,25,534,-1,-1,-1
1,Is this correct? 4 tickets to the event Nationals vs Rockies scheduled for tomorrow in Washington D.C.,11,534,-1,-1,-1
0,That is correct.Please give me the event time and exact location,12,534,-1,-1,-1
1,Your reservation has been made. The venue is at 1500 South Capitol Street Southeast. It starts at 6:30 pm,13,534,-1,-1,-1
0,I appreciate your help. That's all.,14,534,-1,-1,-1
1,Nice day!,15,534,-1,-1,-1
0,"I'm looking for a place to eat, that's also economical in price. Some Persian food sounds perfect.",27,187,-1,-1,-1
1,I can definitely help you. What city should I search in?,2,187,-1,-1,-1
0,Great! I am looking for food in Oakland.,3,187,-1,-1,-1
1,"I actually found 3 great restaurant choices for you. I found Dyafa, which is a very nice restaurant, and is in Oakland.",9,187,-1,-1,-1
0,"Alright, could you actually suggest any other restaurants for me? But in San Fran this time.",8,187,-1,-1,-1
1,I found 6 more restaurants for you in San Francisco. One of them is La Marsa which is a very nice restaurant.,9,187,-1,-1,-1
0,Sound great. What is their contact number? Do you know if they serve liquor?,5,187,-1,-1,-1
1,Their phone number is 415-872-9767 and they do serve alcohol!,6,187,-1,-1,-1
0,Perfect! That sounds great. Can I make a reservation for two people?,25,187,-1,-1,-1
1,Okay! What time did you want the reservation for?,2,187,-1,-1,-1
0,Go ahead and make it at 1:15 pm.,3,187,-1,-1,-1
1,"Alright, and just to confirm: We are making a reservation for 2 people at La Marsa, in San Francisco, for 1:15 pm today.",11,187,-1,-1,-1
0,Actually I would like the reservation for only one person for the 2nd of this month.,19,187,-1,-1,-1
1,"No problem! Just to confirm: We are making a reservation for 1 person, tomorrow, at La Marsa.",11,187,-1,-1,-1
0,"Actually, can we make it for 7:30 pm on March 12th?",19,187,-1,-1,-1
1,"Absolutely. Just to confirm: We are making a reservation for 1 person at La Marsa, on 7:30 pm March 12th.",11,187,-1,-1,-1
0,"Yes, that is perfect. Do they have live music?",12,187,-1,-1,-1
1,"Great, I went ahead and made that reservation for you, and unfortunately, they do not have live music.",13,187,-1,-1,-1
0,"That's alright, thank you very much.",22,187,-1,-1,-1
1,Was there anything else I can help you with?,23,187,-1,-1,-1
0,"No, that's all. Thanks, again!",24,187,-1,-1,-1
1,You're welcome and have a great day!,15,187,-1,-1,-1
0,I want to find events in NYC please.,27,1026,-1,-1,-1
1,What kind of events?,2,1026,-1,-1,-1
0,I want music events.,3,1026,-1,-1,-1
1,"I have an even in Warsaw, which is the Amber Run Brooklyn.",4,1026,-1,-1,-1
0,What else do you have?,7,1026,-1,-1,-1
1,I have an event at La Boom called Americo.,4,1026,-1,-1,-1
0,What else is there?,7,1026,-1,-1,-1
1,How about Ben Harper at Pier 17?,4,1026,-1,-1,-1
0,I like that one. I want two tickets for March 10th.,25,1026,-1,-1,-1
1,Confirming 2 tickets to Ben Harper on March 10th in New York.,11,1026,-1,-1,-1
0,"Perfect, thank you.",20,1026,-1,-1,-1
1,The booking is complete.,21,1026,-1,-1,-1
0,Thank for your help.,22,1026,-1,-1,-1
1,Anything else today?,23,1026,-1,-1,-1
0,"No, not right now.",24,1026,-1,-1,-1
1,Thank you very much.,15,1026,-1,-1,-1
0,I want to make a restaurant reservation please.,1,316,-1,-1,-1
1,What time would you like it for?,2,316,-1,-1,-1
0,I'm thinking 5:15 pm.,3,316,-1,-1,-1
1,What city should I look in?,2,316,-1,-1,-1
0,I would like it in Danville.,3,316,-1,-1,-1
1,Do you have a favorite restaurant?,2,316,-1,-1,-1
0,I like Luna Loca and I would like it for the 6th of this month.,3,316,-1,-1,-1
1,Please confirm the details: Booking a table at Luna Loca Mexican Restaurant in Danville. The reservation is for 2 people at 5:15 pm next wednesday.,11,316,-1,-1,-1
0,Yes that is perfect. How expensive is the restaurant?,12,316,-1,-1,-1
1,Your reservation is successful their price range is moderate.,13,316,-1,-1,-1
0,Thank you so much.,22,316,-1,-1,-1
1,Can I help with anything else?,23,316,-1,-1,-1
0,No. Thank you.,24,316,-1,-1,-1
1,Have a great day!,15,316,-1,-1,-1
0,"I would like to search music please. Let's do Rock, give me a variety.",27,864,-1,-1,-1
1,"OK, May I suggest a song off the album Evolution by Disturbed, called Are You Ready?",4,864,-1,-1,-1
0,"Nah, Give me more options please.",7,864,-1,-1,-1
1,"Alright, how about Be Somebody of The End Is Where We Begin album by Thousand Foot Krutch.",4,864,-1,-1,-1
0,I don't think so. Let's try some Country songs.,8,864,-1,-1,-1
1,"Alright, How about All On Me, off the Dark Horse album by Devin Dawson?",4,864,-1,-1,-1
0,"Yes, that sound great. Let's play it now.",10,864,-1,-1,-1
1,"OK, please confirm: Play All On Me, on the TV. Is that right?",11,864,-1,-1,-1
0,No wait. Play on speaker in kitchen.,19,864,-1,-1,-1
1,"OK, Please confirm: play All On Me on kitchen speaker. is this right?",11,864,-1,-1,-1
0,No. I changed my mind. Play on bedroom speaker please.,19,864,-1,-1,-1
1,"Ok, please confirm: play All On Me on bedroom speaker. Is that right?",11,864,-1,-1,-1
0,Yes. That's right.,20,864,-1,-1,-1
1,"OK, great. Music has started.",21,864,-1,-1,-1
0,"Thanks, that will be all for now.",14,864,-1,-1,-1
1,"Your welcome, have a great day.",15,864,-1,-1,-1
0,Hello! Jack here. I wish to hear some good songs. Please can you help me to find a good one?,1,798,-1,-1,-1
1,Sure! Do you wish to hear the song One Last Time by Ariana Grande from the album My Everything that was released in 2014?,4,798,-1,-1,-1
0,Do you have any Country songs for I would love to hear them.,8,798,-1,-1,-1
1,Yup! I got 10 songs that suits your taste. One of them is the song All on Me by Devin Dawson from the album Dark Horse that was released in 1974. Do you wish to listen to this song?,9,798,-1,-1,-1
0,Looks too old. Do you have any other songs that's released recently? I would love to hear Old Dominion 's songs and I think you can find many good songs in the album Happy Endings. Please can you find one for me?,8,798,-1,-1,-1
1,Sure! I will do that for you. There are 2 good song that suits your taste. One of the song is the Hotel Key by Old Dominion from the album Happy Endings? Would you like to listen to this song?,9,798,-1,-1,-1
0,Awesome! Awaiting to hear this song... Please can you play it for me?,10,798,-1,-1,-1
1,"Yup! Please confirm me that you wish to hear the song Hotel Key in your home device TV, right?",11,798,-1,-1,-1
0,"Nope, please play the song on my speaker in kitchen.",19,798,-1,-1,-1
1,"Okay! So, you wish to hear the song Hotel Key on your kitchen speaker. Am I right?",11,798,-1,-1,-1
0,Yup! You're right.,20,798,-1,-1,-1
1,You are done and the song you wished to hear is playing in your kitchen speaker. Enjoy the music !!!,21,798,-1,-1,-1
0,Thanks.,22,798,-1,-1,-1
1,Do you need any other songs to be played?,23,798,-1,-1,-1
0,"Nope, thanks, that's it.",24,798,-1,-1,-1
1,Have a fantastic day.,15,798,-1,-1,-1
0,Could you search for any sort of music for me?,27,780,-1,-1,-1
1,What's your opinion about Barefoot in the Park by James Blake in the album Assume Form?,4,780,-1,-1,-1
0,Do you possess anything else?,7,780,-1,-1,-1
1,What's your opinion about Back it Up by Prince Royce in the album Double Vision?,4,780,-1,-1,-1
0,Do you posses anything else? I enjoy music by Justin Bieber. There are plenty of wonderful songs in the album Journals.,8,780,-1,-1,-1
1,I discovered 1 song you may enjoy. What's your opinion about All That Matters by Justin Bieber in the album Journals?,9,780,-1,-1,-1
0,That's wonderful. I'd like to play the music.,10,780,-1,-1,-1
1,Please verify the following information: play All That Matters on TV.,11,780,-1,-1,-1
0,"Nope, play it on kitchen speaker.",19,780,-1,-1,-1
1,Please verify the following information: play all That Matters on kitchen speaker.,11,780,-1,-1,-1
0,"Yeah, that's right.",20,780,-1,-1,-1
1,The music began playing.,21,780,-1,-1,-1
0,Thank you for your help; that's all.,14,780,-1,-1,-1
1,Have a pleasant afternoon.,15,780,-1,-1,-1
0,"I enjoy listen to music while i clean the house. Could you find me some songs? I appreciate very much Martin Garrix's songs, especially many songs from The Martin Garrix Experience album.",27,740,-1,-1,-1
1,Here is 5 musics you may enjoy. How about High On life by Martin Garrix that is in the album The Martin Garrix Experience?,9,740,-1,-1,-1
0,Do you have anything else?,7,740,-1,-1,-1
1,Sure!How about Latency By Martin Garrix in album The Martin Garrix Experience?,4,740,-1,-1,-1
0,"I prefer another one, do have anything else? I prefer House songs.",8,740,-1,-1,-1
1,"No Sleep is a good song, you may like it, by Martin Garrix in album The Martin Garrix Experience?",4,740,-1,-1,-1
0,That's amazing.,16,740,-1,-1,-1
1,Do you want to play the music now?,17,740,-1,-1,-1
0,Sure.,29,740,-1,-1,-1
1,Please confirm the following details: Listen to No Sleep playing it on Tv.,11,740,-1,-1,-1
0,"Yes, that's correct.",20,740,-1,-1,-1
1,Playing the song.,21,740,-1,-1,-1
0,Thank you.,22,740,-1,-1,-1
1,What else can i do?,23,740,-1,-1,-1
0,Nothing. Thank you.,24,740,-1,-1,-1
1,Have pleasant day.,15,740,-1,-1,-1
0,I would be out in Philly on Saturday this week and I am looking for an interesting event to attend.,27,984,-1,-1,-1
1,Would you be interested in something involving Music or Sports?,2,984,-1,-1,-1
0,I want to attend something involving music,3,984,-1,-1,-1
1,There are 7 such events available. Blueface is take play tomorrow at 7 pm at the fillmore philadelphia,9,984,-1,-1,-1
0,"That seems ok, but is there anything else, specifically involving rock music",8,984,-1,-1,-1
1,The Hot Water Music festival is taking place at 7 pm tomorrow at the underground arts.,4,984,-1,-1,-1
0,Where is that venue located?,5,984,-1,-1,-1
1,It is located on 1200 Callowhill Street.,6,984,-1,-1,-1
0,"That is ok, but is there anything else available?",7,984,-1,-1,-1
1,The Lemonheads are playing tomorrow at 8 pm at The foundry.,4,984,-1,-1,-1
0,Where is that place located?,5,984,-1,-1,-1
1,It is on 29 East Allen Street 2nd Floor,6,984,-1,-1,-1
0,That would be awesome.,16,984,-1,-1,-1
1,Is there anything else I can assist you with today?,23,984,-1,-1,-1
0,I would like tickets for an event.,1,984,-1,-1,-1
1,How many would you like to reserve?,2,984,-1,-1,-1
0,I need 2 tickets.,3,984,-1,-1,-1
1,I would like to confirm the following information: 2 tickets for the Lemonheads event that takes place tomorrow in Philadelphia.,11,984,-1,-1,-1
0,I need 4 tickets.,19,984,-1,-1,-1
1,I would like to confirm the following information: 4 tickets to see the lemonheads.,11,984,-1,-1,-1
0,That would be just fine.,20,984,-1,-1,-1
1,I have made the reservation. I hope you have a great time.,21,984,-1,-1,-1
0,I appreciate your assistance. That would be all.,14,984,-1,-1,-1
1,Enjoy your day.,15,984,-1,-1,-1
0,"Hi, i need a help, I am interested to find events",1,1058,-1,-1,-1
1,"Sure, i will help you, Do you interested in any preferred type of events like Music or sports, Which city should i search in?",2,1058,-1,-1,-1
0,I like match events in San Francisco,3,1058,-1,-1,-1
1,"I found a result for you, The event is giants vs Brewers at Oracle Park",4,1058,-1,-1,-1
0,"Yes,it seems good for me",16,1058,-1,-1,-1
1,Shall i buy tickets for you?,17,1058,-1,-1,-1
0,"Yes, i need one tickets",18,1058,-1,-1,-1
1,Please tell me do you have any particular date for the event?,2,1058,-1,-1,-1
0,"yes, i want it on the 13th",3,1058,-1,-1,-1
1,"please confirm the following details: The event is Giants vs Brewers located at San francisco on march 13th, The number of tickets is 1",11,1058,-1,-1,-1
0,"Yes, could you tell me Where is the venue located?",12,1058,-1,-1,-1
1,"Congrats, Your Reservation has been made, the venue located at 24 willie Mays Plaza, Shall i help you with anything more?",13,1058,-1,-1,-1
0,"No, thank you very much for your great help",14,1058,-1,-1,-1
1,"you are welcome, Have a great day.",15,1058,-1,-1,-1
0,I would like you to find me some Dubstep songs.,27,689,-1,-1,-1
1,What is your opinion about the song Free Fall in the Awake album by Illenium?,4,689,-1,-1,-1
0,Are there any other things that you have?,7,689,-1,-1,-1
1,What is your opinion of the song in the album Welcome Reality titled Promises that is sung by Nero?,4,689,-1,-1,-1
0,Do you have any Pop songs that I really like?,8,689,-1,-1,-1
1,What is your opinion about the song by Miguel in the album Kaleidoscope Dream titled Adorn?,4,689,-1,-1,-1
0,I would love you to play that song.,10,689,-1,-1,-1
1,"Verify the details: On TV, play Adorn",11,689,-1,-1,-1
0,You are correct.,20,689,-1,-1,-1
1,The song started to play.,21,689,-1,-1,-1
0,"I have everything that I need, thank you.",14,689,-1,-1,-1
1,I hope you have a good day.,15,689,-1,-1,-1
0,I would like to look for some events.,1,1208,-1,-1,-1
1,What are your interests and in what city would you like for me to search in?,2,1208,-1,-1,-1
0,"I would like for some events in Sacramento, CA and interested in going to a Concert.",3,1208,-1,-1,-1
1,I was able to find 2 events which would appeal to your tastes. Discovery Park has the Aftershock Festival event.,9,1208,-1,-1,-1
0,Please look form some other events. I really enjoy Electronica events and am interested in one that's on the 10th of March.,8,1208,-1,-1,-1
1,There is a Yunger event that's at Holy Diver.,4,1208,-1,-1,-1
0,Where is the location of the venue and when does it begin?,5,1208,-1,-1,-1
1,The venue's address is 1517 21st Street and it begins at 6:30 pm.,6,1208,-1,-1,-1
0,"Oh, well that sounds perfect.",16,1208,-1,-1,-1
1,Would you like me to help out with anything else?,23,1208,-1,-1,-1
0,I'm curious about finding some event dates.,1,1208,-1,-1,-1
1,"Yunger event is available on 1 day, which is March 10th. It's at Holy Diver.",9,1208,-1,-1,-1
0,"Oh, well when will it begin?",5,1208,-1,-1,-1
1,The event will being at 6:30 pm.,6,1208,-1,-1,-1
0,Sounds pretty awesome to me.,16,1208,-1,-1,-1
1,Would you like to go on and grab some tickets for this event?,17,1208,-1,-1,-1
0,"Yes, I definitely would like to go ahead and buy the event's tickets.",29,1208,-1,-1,-1
1,What is the number of tickets you would like to buy?,2,1208,-1,-1,-1
0,I need to get two tickets.,3,1208,-1,-1,-1
1,Verify the upcoming details: The Yunger event is in Sacramento and is on March 10th. There are 2 tickets.,11,1208,-1,-1,-1
0,"Uh-uh, I need four tickets, not two.",19,1208,-1,-1,-1
1,Verify the following: The event is in Sacramento and there are 4 tickets.,11,1208,-1,-1,-1
0,"Correct, that's what I need. What's the venue's address?",12,1208,-1,-1,-1
1,The address for the venue is 1517 21st street and I have made your reservation.,13,1208,-1,-1,-1
0,Thanks so much!,22,1208,-1,-1,-1
1,Would you like me to help you with anything else?,23,1208,-1,-1,-1
0,"Nope, you've been tons of help.",24,1208,-1,-1,-1
1,Have a fantastic day!,15,1208,-1,-1,-1
0,"I am looking for event dates, can you help me to find something?",1,429,-1,-1,-1
1,"Do you like any particular city to search the event? And let me know your interest, so that I can search accordingly.",2,429,-1,-1,-1
